id,path,md5,species,bcs,confidence,reasoning
9299,datasets/cat_10k/images/e936cb52f57d7e9e4e5bc358329fb003.jpg,e936cb52f57d7e9e4e5bc358329fb003,cat,3,7,"The cat has a very obvious, pinched waist when viewed from above. The lumbar vertebrae and pelvic area appear somewhat prominent, indicating minimal fat covering."
41789,datasets/cat_10k/images/e9c53a936c61803a632d4f3c61e1e85a.jpg,e9c53a936c61803a632d4f3c61e1e85a,cat,3,7,"Based on the posterior view of this cat, the most prominent feature supporting a BCS of 3 is the highly obvious, sharply defined waist. The body narrows significantly immediately behind the ribcage, indicating minimal fat covering. The lumbar region appears narrow and lacks any fat deposits, suggesting the lumbar vertebrae would be obvious upon palpation. Additionally, the pelvic area appears somewhat angular with no overlying fat padding. Viewing the ventral area between the hind legs reveals a complete absence of an abdominal fat pad, consistent with a pronounced abdominal tuck. The overall slender silhouette and lack of fat reserves strongly align with a 'Thin' body condition."
428,datasets/cat_10k/images/ea99521f46dc358a93c30749b410172c.jpg,ea99521f46dc358a93c30749b410172c,cat,3,7,"The cat has a very slender build with a prominent, easily visible spine (lumbar vertebrae) along the back. There is an obvious waist and a lack of visible fat covering, giving an angular appearance."
41777,datasets/cat_10k/images/ed0303a3dead360de6f51a6e66cb3744.jpg,ed0303a3dead360de6f51a6e66cb3744,cat,3,8,"Based on the provided image, the cat exhibits clear visual markers consistent with a BCS 3 (Thin). There is a pronounced, sharp abdominal tuck visible behind the ribcage, with absolutely no ventral fat pad present. A distinct waist is noticeable where the body narrows significantly before the hips. The pelvic bones appear somewhat prominent and angular, indicating minimal fat covering over the lumbar and hindquarter regions. The ribcage area is very lean; while the individual ribs are not severely protruding (which differentiates it from an emaciated state), the lack of soft tissue suggests they would be easily palpable with minimal fat cover. The overall silhouette is slender and angular, lacking any fat deposits on the face, limbs, or torso."
1398,datasets/cat_10k/images/ef391a2794359a7a045cc9a878d2725c.jpg,ef391a2794359a7a045cc9a878d2725c,cat,3,5,"The cat's pelvic bones and spine appear prominent with minimal visible fat covering, indicating a thin body condition."
9374,datasets/cat_10k/images/efaaa83589907b30254bf51691624534.jpg,efaaa83589907b30254bf51691624534,cat,3,6,"Pelvic bones appear angular and prominent near the base of the tail, and there is a visible ridge along the spine indicating minimal fat covering. The flank area is sunken, suggesting a thin body condition with diminished muscle mass."
41779,datasets/cat_10k/images/f15dd9d8adc47904067e327fe95107a5.jpg,f15dd9d8adc47904067e327fe95107a5,cat,3,9,"Based on the side profile, the cat exhibits a very pronounced abdominal tuck, with the ventral line sweeping sharply upward toward the pelvis. The waist is clearly defined, showing a distinct narrowing behind the ribcage. While individual ribs are not starkly protruding, the thoracic area appears very lean with minimal fat covering, suggesting the ribs would be easily palpable. The pelvic bones and lumbar area appear somewhat prominent and angular, indicating a lack of fat deposits. The overall body shape is slender and thin, consistent with a BCS of 3/9."
756,datasets/cat_10k/images/f1d1d7a03ff08863937e1db93f989b02.jpg,f1d1d7a03ff08863937e1db93f989b02,cat,3,6,"The cat presents a generally narrow body profile and lacks overall bulk. The face appears somewhat angular, and the shoulder area seems prominent, suggesting minimal fat covering, though the medium-length fur obscures precise visualization of ribs."
9419,datasets/cat_10k/images/f310f0a94d124cf3af7530ae361caffc.jpg,f310f0a94d124cf3af7530ae361caffc,cat,3,6,"The cat has a slender overall appearance with a visible abdominal tuck and hollow flanks, indicating minimal fat covering. The hip area appears somewhat prominent."
41771,datasets/cat_10k/images/f3618df6d378cf84ecdf288c2576e24b.jpg,f3618df6d378cf84ecdf288c2576e24b,cat,3,9,"Based on the clear side-profile view, the cat exhibits a very pronounced abdominal tuck, with the belly line sweeping sharply upward behind the rib cage. The flank area appears hollowed out, indicating an obvious waist and a lack of abdominal or lumbar fat pads. The overall silhouette is lean and slender, suggesting minimal fat covering over the ribs, which would be easily palpable. While not severely emaciated or showing extreme muscle wasting, the lack of subcutaneous fat is evident in the sharp, tucked contours of the lower body, strongly supporting a BCS of 3/9."
3860,datasets/cat_10k/images/f3b9738a2e489c7addba5c8334521cb4.jpg,f3b9738a2e489c7addba5c8334521cb4,cat,3,7,"The cat exhibits a very pronounced abdominal tuck and a highly visible, pinched waist. The overall body shape is slender, and the pelvic bones appear prominent, indicating minimal fat covering."
1797,datasets/cat_10k/images/f58defb9216cb45b1634fcb3d7570b22.jpg,f58defb9216cb45b1634fcb3d7570b22,cat,3,6,"The cat has a very slender overall profile with visible prominence of the pelvic bones and spine. The flank area appears sunken, indicating minimal fat covering."
41787,datasets/cat_10k/images/f599abebdfda579a6f8d0319d0cb6e32.jpg,f599abebdfda579a6f8d0319d0cb6e32,cat,3,8,"Viewed from this rear/dorsal angle, the cat displays a highly obvious, sharply narrowed waist immediately behind the rib cage. The lumbar area is notably narrow, and the pelvic bones appear somewhat prominent, indicating minimal fat covering over the lower back and hips. The stark transition from the rib cage to the sunken flanks suggests the ribs would be easily palpable with very little subcutaneous fat. The deep indentation at the waist strongly implies a pronounced abdominal tuck, even from this angle. The overall body shape is lean with slightly reduced muscle mass over the hindquarters and no visible fat deposits, which perfectly aligns with a thin body condition (BCS 3/9)."
9467,datasets/cat_10k/images/f6f9a01bab680ce19877d4d66ffdef67.jpg,f6f9a01bab680ce19877d4d66ffdef67,cat,3,6,"The cat exhibits a very pronounced abdominal tuck and slender limbs. The pelvic area appears angular and hollow, suggesting minimal fat covering and possible muscle loss, consistent with a thin body condition."
9473,datasets/cat_10k/images/f730fc24c9d3ffd9f96c24f6456a457a.jpg,f730fc24c9d3ffd9f96c24f6456a457a,cat,3,6,"The cat has a lean overall appearance with a pronounced abdominal tuck visible even while sitting. The flank area is somewhat sunken, suggesting minimal fat covering over the ribs and a prominent waist."
9487,datasets/cat_10k/images/f84ea60604ad48fef2ef606a55345047.jpg,f84ea60604ad48fef2ef606a55345047,cat,3,4,"The cat has an overall narrow body shape, slender limbs, and prominent facial bone structure, indicating an underweight condition. While specific rib visibility is obscured, the general lack of body mass suggests minimal fat covering."
9497,datasets/cat_10k/images/f924ad8a631ab84cb2ece495878eb083.jpg,f924ad8a631ab84cb2ece495878eb083,cat,3,4,"The kitten has a slender, frail appearance with no visible fat padding. The overall body shape suggests minimal fat covering, and the head appears slightly disproportionately large for the body, indicating it is likely thin or underweight."
607,datasets/cat_10k/images/fc360e1f65e18e13957d11e30f21c48a.jpg,fc360e1f65e18e13957d11e30f21c48a,cat,3,5,"The cat appears thin with a generally low body volume. The face is angular and the neck is thin. The hunched posture and slightly rough coat suggest a lack of subcutaneous fat and muscle mass, making the skeletal structure appear somewhat prominent."
15138,datasets/cat_10k/images/00583370dd5aa8ac4e4dfa252749dc1e.jpg,00583370dd5aa8ac4e4dfa252749dc1e,cat,4,5,"The kitten is being held vertically, which stretches the body and prevents a standard assessment of the waistline from above or the abdominal tuck from the side. However, the visible ventral torso appears narrow and lean, with a flat abdomen and thin limbs. The medium-length fur obscures exact rib visibility, but the overall slight frame suggests it is slightly underweight."
41818,datasets/cat_10k/images/012a5c9044f8ad34d94f9ce7a40f3f81.jpg,012a5c9044f8ad34d94f9ce7a40f3f81,cat,4,8,"Based on the rear-quarter view of this cat, the most prominent feature supporting a BCS of 4/9 is the highly noticeable waist; there is a distinct narrowing of the body just behind the ribcage before the hips. The overall silhouette is slender and lean, indicating minimal fat covering over the ribs and lumbar area. The flanks are tucked inward, showing a slight abdominal tuck without any visible ventral fat pad or rounding of the abdomen. While the skeletal structures like the spine and pelvic bones are not sharply protruding (which rules out lower scores like 1-3), the pronounced waistline and lack of palpable fat deposits strongly align with an underweight, 4/9 body condition."
15165,datasets/cat_10k/images/018c811b5fe9af91905383284b29ce99.jpg,018c811b5fe9af91905383284b29ce99,cat,4,5,"The kitten is lying in a crouched position, which completely obscures the waist and abdominal tuck. The visible torso appears lean and narrow, and the face is angular, suggesting minimal fat covering. Based on the visible leanness, it appears slightly underweight, but the pose limits a definitive assessment."
15173,datasets/cat_10k/images/01c3fd709d16f699d0e4b927a0e956bc.jpg,01c3fd709d16f699d0e4b927a0e956bc,cat,4,5,"The kitten is lying down, which obscures the abdominal tuck and waist definition. However, the visible torso is very slender and narrow with no apparent fat covering. The overall frame appears lean, suggesting an underweight condition, though typical for some growing kittens."
2673,datasets/cat_10k/images/02537746f431a28c5a7e7ba135e98736.jpg,02537746f431a28c5a7e7ba135e98736,cat,4,6,"The cat has a slender overall appearance with a very pronounced abdominal tuck and somewhat hollow flanks. The pelvic area appears slightly prominent, suggesting minimal fat reserves."
15192,datasets/cat_10k/images/026274adffc65118dcc27ec77ff48442.jpg,026274adffc65118dcc27ec77ff48442,cat,4,6,"The cat is lying down, which alters its natural silhouette, but it appears quite slender. There is a very noticeable waist/flank tuck visible even in this position. The overall build is lean with no visible fat deposits, suggesting a slightly underweight or very athletic condition."
15193,datasets/cat_10k/images/026700924a6edb8c242650b62f7c9c6e.jpg,026700924a6edb8c242650b62f7c9c6e,cat,4,5,"The cat is in a lying position nursing kittens, which completely obscures the abdomen and makes assessing the waistline difficult. However, the visible portions of the back, shoulders, and pelvic area appear lean with minimal fat covering. The overall frame suggests she is slightly underweight, a common condition for nursing queens."
6173,datasets/cat_10k/images/02f74e13cb2f150e50b9423f59bdd187.jpg,02f74e13cb2f150e50b9423f59bdd187,cat,4,6,"The cat has a generally slender appearance, particularly noticeable in the lean face, neck, and shoulder area. The overall lack of visible body fat suggests a lean condition where ribs would likely be easily palpable with minimal fat covering."
15216,datasets/cat_10k/images/034d5397c8e17ec0bbe6c42d85c99fc6.jpg,034d5397c8e17ec0bbe6c42d85c99fc6,cat,4,5,"The kitten is in a sitting pose with medium-length, fluffy fur that obscures clear visualization of the waist and abdominal tuck. However, the overall body shape appears slender, with a narrow chest, thin front limbs, and an angular face, suggesting minimal fat covering typical of a slightly underweight or lanky growing kitten."
6334,datasets/cat_10k/images/035bbeb4ac514e2feb32620b1a4827be.jpg,035bbeb4ac514e2feb32620b1a4827be,cat,4,4,"The cat has a generally slender frame with a slightly prominent spine visible along the backline. The face and neck appear thin, indicating minimal fat reserves, though this can be typical for a growing kitten."
15220,datasets/cat_10k/images/03606d8ab11dc5c5700ab65d7b0cea14.jpg,03606d8ab11dc5c5700ab65d7b0cea14,cat,4,4,"The cat is lying down, which obscures the abdomen and waist, preventing assessment of an abdominal tuck or waistline. The visible upper body, shoulders, and face appear lean with no noticeable fat deposits. The overall slender frame suggests a slightly underweight to lean ideal condition, but the pose significantly limits confidence."
3657,datasets/cat_10k/images/03d0050ba067e82c31c350657491fe70.jpg,03d0050ba067e82c31c350657491fe70,cat,4,6,"Visible abdominal tuck and slender overall profile. The flank appears slightly hollow. The spine is somewhat prominent, though the hunched posture exaggerates this feature. No visible fat deposits."
9767,datasets/cat_10k/images/0450d81e47fadbbf0dc403bd8dea5b40.jpg,0450d81e47fadbbf0dc403bd8dea5b40,cat,4,5,"The cat presents a slender overall silhouette with a visible abdominal tuck. The shoulder and spinal areas appear somewhat angular, suggesting minimal fat covering, though the sitting posture bunches the body slightly."
15245,datasets/cat_10k/images/046c744a615a64d74d546c0bd38242d1.jpg,046c744a615a64d74d546c0bd38242d1,cat,4,5,"The cat is in a crouching posture that obscures key landmarks like the waist and abdominal tuck. However, the face is angular and thin, and the visible portion of the torso appears lean without noticeable fat padding, suggesting an underweight condition."
15255,datasets/cat_10k/images/049169ac395859044265772f6d4a34e3.jpg,049169ac395859044265772f6d4a34e3,cat,4,6,"The kitten is lying on its side, displaying a slender overall body shape. There is a noticeable abdominal tuck and the flank area appears somewhat hollow, indicating minimal fat reserves. The hip bone is slightly prominent. The lean profile suggests an underweight condition, typical of a lanky growing kitten but below ideal."
1441,datasets/cat_10k/images/0492234e86fccd6194eb96ff743f3599.jpg,0492234e86fccd6194eb96ff743f3599,cat,4,6,"The cat shows a very pronounced waist and deep abdominal tuck. While the stretching pose exaggerates these features, the overall appearance is very lean with minimal fat covering, suggesting a slightly underweight to ideal condition."
15291,datasets/cat_10k/images/059647819947412a88803833def74d5a.jpg,059647819947412a88803833def74d5a,cat,4,5,"The cat is in a sitting posture that obscures the waist and abdominal tuck. However, the visible chest is narrow, the shoulders appear prominent, and the face is angular with no visible fat deposits, indicating an underweight condition."
6358,datasets/cat_10k/images/059a0f3f8e3d168fe1339cbab3475496.jpg,059a0f3f8e3d168fe1339cbab3475496,cat,4,7,"The cat displays a very pronounced abdominal tuck and an overall lean, slender profile. The flank area appears somewhat hollowed, suggesting minimal fat covering, though the ribs are not overtly protruding."
62,datasets/cat_10k/images/063935b90078a9a18f3c95f6a742389e.jpg,063935b90078a9a18f3c95f6a742389e,cat,4,6,"The cat has a slender build with a noticeable abdominal tuck and lean hindquarters. While the arched posture while eating exaggerates the tuck, the overall lack of visible fat covering suggests a slightly underweight to ideal lean condition."
15304,datasets/cat_10k/images/064048cc7fea21d6cefcb916f9d1306a.jpg,064048cc7fea21d6cefcb916f9d1306a,cat,4,5,"The cat is in a sitting pose that obscures the waist and abdominal tuck, limiting a comprehensive assessment. The visible portions of the torso, neck, and face appear slender and angular with no noticeable fat deposits. While severe bony prominences are not clearly visible through the fur, the overall slight build suggests a lean condition, likely slightly underweight or on the lower end of ideal."
15325,datasets/cat_10k/images/072f02aaf8f4ea315eb66aa712abcdb1.jpg,072f02aaf8f4ea315eb66aa712abcdb1,cat,4,8,"The cat presents a lean silhouette with a very pronounced abdominal tuck visible from the side profile. The flank area appears hollow, and there is no visible fat padding along the ribs or abdomen. The pelvic area looks slightly angular, suggesting minimal fat covering consistent with an underweight condition."
6381,datasets/cat_10k/images/076dab08fe784bcbdf4eb0237eabb8ea.jpg,076dab08fe784bcbdf4eb0237eabb8ea,cat,4,6,"The cat exhibits a slender body shape with a clearly noticeable waist indentation visible despite the lying position. The pelvic area appears slightly angular, suggesting minimal fat reserves."
6382,datasets/cat_10k/images/07748609a3d4a6c17ea2765f3bbb488e.jpg,07748609a3d4a6c17ea2765f3bbb488e,cat,4,5,"The cat appears lean with a slender frame and thin limbs. The abdomen appears tucked with no visible fat pad, suggesting minimal fat covering consistent with a slightly underweight or lean ideal condition."
6387,datasets/cat_10k/images/07d6210beb0b70a1608438988e122d3a.jpg,07d6210beb0b70a1608438988e122d3a,cat,4,7,"Clear and pronounced abdominal tuck visible from the side profile. The overall body shape is very lean with no visible fat deposits, suggesting minimal fat covering over the ribs and a noticeable waist."
15361,datasets/cat_10k/images/0876da51672bb6320ec26bef33d208e5.jpg,0876da51672bb6320ec26bef33d208e5,cat,4,6,"The kitten is lying down, which obscures a clear view of the waist and abdominal tuck. However, the overall body shape is very slender and lean. The face is angular with no fat padding, and the visible limbs appear thin. While skeletal structures are not starkly protruding, the general lack of visible fat covering suggests a slightly underweight condition."
9675,datasets/cat_10k/images/08b83c0ae1d4805c5540776c1a70dee0.jpg,08b83c0ae1d4805c5540776c1a70dee0,cat,4,7,"The cat has a very clear abdominal tuck and the lumbar vertebrae appear slightly prominent along the backline, indicating minimal fat covering. However, there is no severe muscle wasting."
20,datasets/cat_10k/images/090ccfce709262e98fd75beee90bb168.jpg,090ccfce709262e98fd75beee90bb168,cat,4,7,"The cat has a very slender overall build with a noticeably hollowed flank area, indicating a pronounced waist. There is a lack of visible fat padding on the face, neck, and body, suggesting minimal fat covering over the ribs."
41798,datasets/cat_10k/images/095ac17d8856f543e45e2aa07827f93a.jpg,095ac17d8856f543e45e2aa07827f93a,cat,4,9,"Based on the side profile of this cat, the visual evidence strongly supports a BCS of 4/9. The cat exhibits a very lean overall body shape with no visible fat deposits over the lumbar area, ventral abdomen, or limbs. The thoracic region appears slender, indicating that the ribs would be easily palpable with minimal fat covering, though they are not severely protruding as seen in lower scores. There is a distinct and obvious abdominal tuck, with the ventral line sloping sharply upward toward the hindquarters. The flank area is slightly hollowed, suggesting a noticeable waist would be present if viewed from above. The lack of any abdominal fat pad and the overall slender, slightly underweight appearance align perfectly with a BCS 4."
6418,datasets/cat_10k/images/0a8379024d48d46a68b75593f9ebdf57.jpg,0a8379024d48d46a68b75593f9ebdf57,cat,4,5,"The cat appears lean with a slightly sunken flank and potentially visible spinal contour, indicating minimal fat covering. No excess fat is visible."
9696,datasets/cat_10k/images/0ab3d09f1b4bd477698daf20c710987c.jpg,0ab3d09f1b4bd477698daf20c710987c,cat,4,5,"The kitten presents with a narrow chest and overall slight build visible from the front. The face appears somewhat angular, suggesting minimal fat reserves, though definitive skeletal landmarks are not clearly visible."
9704,datasets/cat_10k/images/0b90cee41666ab9c419fee1e96c2386a.jpg,0b90cee41666ab9c419fee1e96c2386a,cat,4,5,"The cat has a generally slender silhouette with a narrow chest and face. No obvious fat deposits are visible. The overall impression is of a lean or slightly underweight condition, though the pose limits a full assessment."
4726,datasets/cat_10k/images/0bbdfb7c240bd81e0772ff6fed41e8f9.jpg,0bbdfb7c240bd81e0772ff6fed41e8f9,cat,4,5,"The cat exhibits a very slender overall build with delicate limbs and a lean facial structure. No excess fat is visible, suggesting a slightly underweight to ideal condition, though the sitting pose prevents a full assessment of the waist and abdomen."
6438,datasets/cat_10k/images/0bcc0b2511c74e5a43d53920e4186718.jpg,0bcc0b2511c74e5a43d53920e4186718,cat,4,6,"The cat has a slender build with a very noticeable abdominal tuck and hollow flanks, indicating minimal fat covering. The waist appears clearly defined, though the hunched posture accentuates the spine."
1297,datasets/cat_10k/images/0be909e0337eda0b2368883d05141d61.jpg,0be909e0337eda0b2368883d05141d61,cat,4,7,"The cat presents a very slender silhouette with a pronounced, noticeable waist visible from this angle. There appears to be minimal fat covering over the body, suggesting a lean condition without obvious skeletal protrusion."
15459,datasets/cat_10k/images/0c213f44ed5acc517454b0c5d8ea704a.jpg,0c213f44ed5acc517454b0c5d8ea704a,cat,4,7,"The cat is viewed from the side, revealing a very slender silhouette with a pronounced abdominal tuck. While the medium-length black fur obscures specific skeletal details like the ribs and spine, the overall lanky frame and somewhat hollow flank area suggest minimal fat covering. The pelvic region also appears slightly angular. This overall appearance is consistent with an underweight condition."
6447,datasets/cat_10k/images/0c74150c14cdd6d8f420c3c8f34dad48.jpg,0c74150c14cdd6d8f420c3c8f34dad48,cat,4,6,"The cat has a very slender build with minimal fat covering. The pelvic bones are somewhat prominent, indicating a slightly underweight condition, though this is partially characteristic of the breed's natural conformation."
6449,datasets/cat_10k/images/0c90d00d26b80004028cff6af0517886.jpg,0c90d00d26b80004028cff6af0517886,cat,4,6,"The cat presents a lean frame with a slender neck and somewhat prominent shoulder and hip areas. A noticeable abdominal tuck is visible in the flank, indicating minimal fat covering, consistent with a slightly underweight condition."
6450,datasets/cat_10k/images/0c948653b028b9539934d7d22401b880.jpg,0c948653b028b9539934d7d22401b880,cat,4,7,"The cat displays a lean silhouette with a clear abdominal tuck. The flank area appears slightly hollow, indicating minimal fat covering, though ribs are not overtly protruding."
9716,datasets/cat_10k/images/0d0b21cddd98b3c943d34acfbce939ba.jpg,0d0b21cddd98b3c943d34acfbce939ba,cat,4,6,"The cat has an overall slender appearance with a narrow face and thin neck. While the sitting posture obscures the waist and abdominal tuck, there is no visible bulk or fat padding, suggesting minimal fat covering over the ribs and spine."
15488,datasets/cat_10k/images/0d635bbd03a67f8c0b0245e27a235d7a.jpg,0d635bbd03a67f8c0b0245e27a235d7a,cat,4,4,"The cat is in a curled pose, which obscures key landmarks like the waist and abdominal tuck. The visible portion of the torso does not show obvious fat deposits, and the face appears somewhat thin, suggesting a lean or slightly underweight condition. However, the pose prevents a thorough assessment."
15496,datasets/cat_10k/images/0da1cea49faa5e98d7f0fade75922719.jpg,0da1cea49faa5e98d7f0fade75922719,cat,4,6,"The cat is in a crouching pose, which obscures the waist and abdominal tuck. However, the visible torso is narrow, and the face and limbs appear slender with minimal fat padding. The overall lean silhouette suggests a slightly underweight condition, though no bones are starkly protruding."
9725,datasets/cat_10k/images/0e09075c0b3a3aee61d952db60f60520.jpg,0e09075c0b3a3aee61d952db60f60520,cat,4,4,"The cat's face and visible shoulder area appear slightly angular, suggesting a leaner body condition. There is no visible rounding or excess fat. The overall appearance leans towards slightly underweight, though the pose limits a full assessment."
15508,datasets/cat_10k/images/0e3df7a56dd479c92e96ce573b4687aa.jpg,0e3df7a56dd479c92e96ce573b4687aa,cat,4,7,"The cat appears lean with a clearly defined waist visible even in a lying position. The spine and pelvic area are somewhat prominent, suggesting minimal fat covering. The overall body shape indicates an underweight condition, though typical for some growing kittens."
15531,datasets/cat_10k/images/0f0b0e44f1192bff4792942101280c49.jpg,0f0b0e44f1192bff4792942101280c49,cat,4,7,"Standing side view reveals a very pronounced abdominal tuck despite the medium-long fur. The overall silhouette is lean and slender, with the flank area appearing somewhat hollow. The long coat obscures exact rib and spine visibility, but the visible angularity suggests minimal fat covering, placing it below ideal weight."
15535,datasets/cat_10k/images/0f193b9599af788fa128ca49e9f517c0.jpg,0f193b9599af788fa128ca49e9f517c0,cat,4,7,"The cat is standing with short fur, showing a slender frame. A clear abdominal tuck is visible from this angle, and the chest and limbs appear quite narrow, indicating minimal fat covering. The overall appearance suggests the cat is slightly underweight."
6477,datasets/cat_10k/images/0f4abd90a36bdc343e212958a58be6a6.jpg,0f4abd90a36bdc343e212958a58be6a6,cat,4,6,"Viewed from above, the cat exhibits a noticeable waist behind the ribs and a generally slender build, suggesting minimal fat covering consistent with an underweight condition."
15557,datasets/cat_10k/images/0ff4e7305c72be0e410d0d9aa2fa72b9.jpg,0ff4e7305c72be0e410d0d9aa2fa72b9,cat,4,5,"The cat is in a lying pose that obscures the waist and abdominal tuck, making a definitive assessment difficult. The visible torso and face appear quite lean and slender, suggesting a lower BCS, though no skeletal features like ribs or spine are overtly protruding through the fur. The overall build lacks any sign of excess fat."
6489,datasets/cat_10k/images/10110c6d1a17e27a8a551945af72dd3c.jpg,10110c6d1a17e27a8a551945af72dd3c,cat,4,6,"The cat presents a lean overall profile with a slender neck and angular face. There are no visible fat deposits, and the body appears narrow, suggesting minimal fat covering typical of an underweight to ideal condition."
6494,datasets/cat_10k/images/104c564887cfb7bb88de40ac4c66a891.jpg,104c564887cfb7bb88de40ac4c66a891,cat,4,7,"The cat has a very lean, slender build with a noticeable abdominal tuck. There is minimal fat covering, and the flank area appears somewhat tucked in, suggesting a slightly underweight or very fit lean condition."
9758,datasets/cat_10k/images/109a94c6d3cc3d07c5755a402e57992d.jpg,109a94c6d3cc3d07c5755a402e57992d,cat,4,4,"The cat has a generally slender silhouette with no visible fat deposits. The shoulder area appears somewhat prominent, suggesting a leaner body condition, though the exact waist and tuck are hidden."
2471,datasets/cat_10k/images/10dfbe68d041a88d8bea33aa6269fa52.jpg,10dfbe68d041a88d8bea33aa6269fa52,cat,4,5,"The cat presents an overall lean appearance with a noticeable abdominal tuck visible even while sitting. The neck and limbs appear thin, indicating minimal fat reserves, which is consistent with an underweight condition."
1365,datasets/cat_10k/images/110a8cc8347a29809b8a23b017cf6242.jpg,110a8cc8347a29809b8a23b017cf6242,cat,4,6,"The cat appears slender with a slightly prominent pelvic area visible despite the lying position. There is no evidence of excess fat, suggesting a slightly underweight condition."
15610,datasets/cat_10k/images/116f0bc4282fed5fd92f08cd98ae824f.jpg,116f0bc4282fed5fd92f08cd98ae824f,cat,4,4,"The cat's upright sitting posture and long, fluffy fur significantly obscure key visual landmarks such as the waist, ribs, and abdominal tuck. The face is narrow and angular, and the overall silhouette appears quite slender despite the thick coat, suggesting a leaner body condition. However, the inability to see the body profile clearly makes precise assessment difficult."
9774,datasets/cat_10k/images/1176cf8c7b17e56f97d124b2bf994742.jpg,1176cf8c7b17e56f97d124b2bf994742,cat,4,6,"The cat appears lean with a slight frame and thin neck. There is no visible abdominal fat pad, and the overall appearance suggests minimal fat covering, typical of an underweight condition."
5307,datasets/cat_10k/images/11e7234e064b263e89904cac9152c765.jpg,11e7234e064b263e89904cac9152c765,cat,4,5,"The cat appears lean with a noticeable hollowing in the flank area and a slightly prominent spine, suggesting minimal fat covering."
6517,datasets/cat_10k/images/11f503914931628d11ef8b30d9f90d15.jpg,11f503914931628d11ef8b30d9f90d15,cat,4,6,"The cat has a slender build with a noticeable abdominal tuck. The spine appears somewhat prominent along the back, suggesting minimal fat covering over the vertebrae and ribs."
9777,datasets/cat_10k/images/11f5cda93cc3613ed16503825f5c2501.jpg,11f5cda93cc3613ed16503825f5c2501,cat,4,4,"The cat presents a generally lean and narrow body profile. The face is somewhat angular, lacking fat deposits. The body behind the front limbs appears slender, suggesting minimal fat covering."
216,datasets/cat_10k/images/12043946059e544017543e473b0fdb26.jpg,12043946059e544017543e473b0fdb26,cat,4,5,"The cat has a slender overall build with a narrow chest and thin neck. While the sitting position hides the waist and abdomen, the visible frame lacks substantial muscle or fat covering, indicating a slightly underweight condition."
15652,datasets/cat_10k/images/12b418a91c5eb5967f446b9f6185e083.jpg,12b418a91c5eb5967f446b9f6185e083,cat,4,6,"The cat is being held vertically, which stretches the body and prevents assessment of a natural waistline or abdominal tuck. However, the overall build is visibly slender and lanky. The limbs are thin, the face is lean, and there is no indication of an abdominal fat pad. This lean appearance is consistent with a slightly underweight or very lean ideal condition."
3758,datasets/cat_10k/images/12e0aad9cf7d47885d9416170da16e60.jpg,12e0aad9cf7d47885d9416170da16e60,cat,4,6,"From the dorsal view, a distinct waist is visible behind the ribs. The lumbar area and spine are slightly prominent, suggesting minimal fat covering. The overall silhouette indicates a lean condition."
3907,datasets/cat_10k/images/12ef850e198c16b1d23545e020fb386b.jpg,12ef850e198c16b1d23545e020fb386b,cat,4,4,"The cat has a slender overall silhouette with no visible fat padding. There is a noticeable abdominal tuck, suggesting a lean condition, though the stretching pose makes it difficult to determine if it is truly underweight or just an active, lean kitten."
6540,datasets/cat_10k/images/1370bea539241abdf31b61bd05aba372.jpg,1370bea539241abdf31b61bd05aba372,cat,4,6,"The cat has a very slender build with narrow shoulders and thin limbs. The flank area appears tucked, suggesting minimal fat covering and a noticeable waist, consistent with a slightly underweight to lean ideal condition."
124,datasets/cat_10k/images/13a5815812978eee506111e290fb9e79.jpg,13a5815812978eee506111e290fb9e79,cat,4,6,"The cat presents a lean overall body profile with a noticeable abdominal tuck. The spine and shoulder blades appear somewhat prominent, indicating minimal fat covering, though the posture contributes to this appearance."
15726,datasets/cat_10k/images/14e4ac0dd5fd9eb77833f6d4c26ca350.jpg,14e4ac0dd5fd9eb77833f6d4c26ca350,cat,4,8,"The side profile reveals a very lean body shape with a pronounced abdominal tuck. There is minimal visible fat covering over the ribs and flank area, indicating an underweight condition, though skeletal structures are not sharply protruding."
6577,datasets/cat_10k/images/15dd1b24051b20cfb6f657a12f686632.jpg,15dd1b24051b20cfb6f657a12f686632,cat,4,4,"The cat appears slender with a narrow chest and somewhat angular facial features, suggesting minimal fat covering. There are no obvious fat deposits, but bones are not starkly protruding either, indicating it is underweight but not emaciated."
5168,datasets/cat_10k/images/16773f34bdbf74c28d1fd758beaac252.jpg,16773f34bdbf74c28d1fd758beaac252,cat,4,6,"Viewed from above, the cat has a noticeable waist behind the ribs. The overall body shape is slender, suggesting minimal fat covering, though the spine and ribs are not starkly prominent."
6584,datasets/cat_10k/images/16871b059258ee4bdd233bdb990fec37.jpg,16871b059258ee4bdd233bdb990fec37,cat,4,4,"The cat is in a recumbent position, which obscures key indicators like the waistline and abdominal tuck. However, the visible portions of the body and face appear slender with no obvious fat deposits, suggesting a lean or slightly underweight condition."
6587,datasets/cat_10k/images/16c1b8c65f22b1548f22b9a8b93fa6b5.jpg,16c1b8c65f22b1548f22b9a8b93fa6b5,cat,4,5,"The cat exhibits a pronounced abdominal tuck and a narrow waist. While the stretching pose exaggerates this lean appearance, the overall silhouette suggests minimal fat covering, though the ribs are not overtly visible through the coat."
